year,month,day,tempMax,tempMin,rhMax,rhMin,precip,solarRad,windSpeed
1997,3,1,12.5722222222222,2.47777777777778,100,72.56,0.762,9.42,2.57047361111111
1997,3,2,10.5722222222222,-2.01111111111111,99.3,27.35,0,10.13,2.07873083333333
1997,3,3,21.1388888888889,-3.71666666666667,100,21.94,0,19.85,1.689807
1997,3,4,12.5,4.11666666666666,87.8,45.75,0,14.91,4.13063933333333
1997,3,5,10.1,-2.02777777777778,98.4,35.39,0,20.15,3.45114022222222
1997,3,6,17.8388888888889,-3.91666666666667,99.9,18.11,0,20.49,1.99379344444444
1997,3,7,18.9611111111111,4.11111111111111,78.91,31.12,0,11.37,3.36620283333333
1997,3,8,17.5222222222222,0.0444444444444435,100,80,0.254,5.62,2.62858866666667
1997,3,9,19.3,1.16111111111111,98.9,34.5,0,17.13,4.31839566666667
1997,3,10,21.1611111111111,-3.13888888888889,100,21.89,0,21.29,1.26512005555556
1997,3,11,26.6111111111111,1.48333333333333,99.6,21.54,0,19.7,0.818081166666667
1997,3,12,23.1722222222222,4.53333333333333,100,17.41,0,12.53,1.79709633333333
1997,3,13,15.3611111111111,2.65555555555556,100,79.5,0.254,4.26,2.94598627777778
1997,3,14,4.87222222222222,-3.39444444444444,79.56,27.57,0,20.79,5.50751911111111
1997,3,15,8.07222222222222,-4.62777777777778,74.61,25.04,0,22.08,2.63305905555556
1997,3,16,10.2111111111111,-2.11111111111111,97.8,42.64,0,7.18,3.75065627777778
1997,3,17,18.9388888888889,7.34444444444444,99.7,74.57,0,7.77,3.72830433333333
1997,3,18,19.6388888888889,4.00555555555556,99.4,74.48,0.254,3.91,4.83249038888889
1997,3,19,15.0388888888889,2.66111111111111,99.5,49.3,0,17.66,2.67776294444444
1997,3,20,27.55,-0.683333333333334,100,16.6,0,22.14,0.956663222222222
1997,3,21,33.3888888888889,10.1277777777778,66.62,10.44,0,17.77421875,3.22762077777778
1997,3,22,19.05,3.8,85.3,14.23,0,20.42,3.34832127777778
1997,3,23,23.5777777777778,0.038888888888889,98.2,20.56,0,20.15,1.84627061111111
1997,3,24,25.25,10.5888888888889,99.6,37.09,16.764,15.7,5.66398272222222
1997,3,25,14.7222222222222,0.738888888888888,99.2,27.06,0.508,23.49,4.98001322222222
1997,3,26,20.0611111111111,-2.13333333333333,100,17.33,0,24.52,1.42605405555556
1997,3,27,23.4277777777778,7.14444444444444,72.33,27.72,0,18.42,4.32286605555556
1997,3,28,19.5222222222222,4.66666666666667,95.6,24.56,0,23.71,3.14715377777778
1997,3,29,26.4,1.26666666666667,100,19.61,3.556,22.58,3.49584411111111
1997,3,30,16.7611111111111,2.53888888888889,97.5,27.11,0,25.11,3.06668677777778
1997,3,31,21.8722222222222,-1.43333333333333,100,14.98,0,24.47,2.68223333333333
1997,4,1,19.3222222222222,8.91111111111111,59.62,32.12,0,10.09,3.99205727777778
1997,4,2,21.9888888888889,10.5888888888889,91.4,46.68,0,12.47,2.36930611111111
1997,4,3,24.1722222222222,12.5111111111111,97.2,36.91,1.27,14.56,2.50788816666667
1997,4,4,18.1888888888889,12.6277777777778,100,85.9,14.224,3.37,3.20079844444444
1997,4,5,22.7222222222222,8.45,100,31.49,0.762,25.09,4.93530933333333
1997,4,6,13.9777777777778,1.30555555555556,98.6,26.79,0,25.7,3.03986444444444
1997,4,7,18.2222222222222,-0.433333333333334,100,21.29,0,19.39,2.63752944444444
1997,4,8,11.1611111111111,0.66111111111111,100,50.9,34.29,2.1,4.72520105555556
1997,4,9,11.0222222222222,0.58888888888889,93.5,72.57,0,13.89,3.33491011111111
1997,4,10,19.2277777777778,9.36111111111111,99.7,50.98,13.716,8.02,4.56873744444444
1997,4,11,9.5,-1.57222222222222,100,80.6,37.084,3.57,4.47485927777778
1997,4,12,3.35,-3.02222222222222,97.5,52.31,0,15.91,3.50925527777778
1997,4,13,10.9722222222222,-4.02777777777778,99.5,31.47,0,26.14,1.42158366666667
1997,4,14,18.1,-3.19444444444444,100,26.63,0,26.97,2.15919783333333
1997,4,15,23.5888888888889,4.76111111111111,81.7,26.94,0,26.51,3.057746
1997,4,16,17.4888888888889,5.7,100,42.83,7.874,19.09,2.37824688888889
1997,4,17,22.1111111111111,3.39444444444444,100,31.01,0,25.36,1.43052444444444
1997,4,18,27.2111111111111,11.2222222222222,72.64,33.36,0,25.26,3.93841261111111
1997,4,19,26.1,12.3722222222222,97.9,30.5,0,26.43,1.66298466666667
1997,4,20,28.6277777777778,10.7888888888889,97.2,34.06,0,22.54,2.81187461111111
1997,4,21,23.4,11.0222222222222,98.8,50.06,0,21.74,1.85521138888889
1997,4,22,20.1222222222222,10.75,99.5,36.87,1.778,23.72,2.86998966666667
1997,4,23,16.9388888888889,6.10555555555556,99,40.94,0,16.7,2.36483572222222
1997,4,24,14.8111111111111,4.06666666666667,100,47.2,4.318,5.64,1.63616233333333
1997,4,25,12.7611111111111,9.46111111111111,100,67.95,7.366,4.79,2.253076
1997,4,26,14.4277777777778,9.53888888888889,100,66.4,5.08,6.53,2.78952266666667
1997,4,27,19.2222222222222,6.7,100,42.54,2.54,22.48,2.735878
1997,4,28,21.5,3.62222222222222,100,27.16,0,27.17,0.876196222222222
1997,4,29,25.9722222222222,6.26111111111111,100,39.69,0,26.26,3.63442616666667
1997,4,30,21.3277777777778,5.87777777777778,99.5,39.99,0,19.14,3.80430094444444
1997,5,1,24.45,4.24444444444444,100,24.93,12.192,23.59,3.96523494444444
1997,5,2,21.4111111111111,11.1777777777778,100,33.33,23.114,23.96,4.16193205555556
1997,5,3,17.8277777777778,6.76111111111111,100,41.47,0,28.61,2.2933095
1997,5,4,25.6111111111111,4.98888888888889,100,26.45,0,27.81,2.57047361111111
1997,5,5,26.3388888888889,13.95,100,39.45,0,27.15,2.44977311111111
1997,5,6,28,10.5611111111111,100,45.18,0,21.6,2.44977311111111
1997,5,7,26.9611111111111,16.9611111111111,100,63.13,3.556,14.76,3.76853783333333
